"X","id","brand","category","rating","number_of_reviews","love","price","value_price","MarketingFlags","online_only","exclusive","limited_edition","limited_time_offer","has_options","has_instructions","known_ingredients","has_size","unit","pure_num","Phenoxyethanol","Glycerin","Caprylyl.Glycol","Dimethicone","Silica","Butylene.Glycol","Limonene","Tocopherol","Water","Ethylhexylglycerin","Linalool","Fragrance","Citric.Acid","Tocopheryl.Acetate","Mica","Caprylic.Capric.Triglyceride","Peg","Potassium.Sorbate","Retinyl.Palmitate","Sodium.Hyaluronate","Citronellol","Geraniol","Xanthan.Gum","PEG","log_price"
4239,1758440,"KENZOKI","Skincare",4,5,428,59,59,"True",0,1,0,0,0,1,1,1,"in mL",50,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572
4240,1777887,"KENZOKI","Misc",4,8,910,29,29,"False",0,0,0,0,0,1,1,1,"in oz, calc in mL",198.14245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36729582998647
4241,1758457,"KENZOKI","Skincare",3.5,8,651,35,35,"True",0,1,0,0,0,1,1,1,"in mL",15,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,3.55534806148941
4242,1758564,"KENZOKI","Skincare",5,1,661,107,107,"True",1,1,0,0,0,1,0,1,"in mL",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67282883446191
4243,1758580,"KENZOKI","Skincare",4,2,321,105,105,"True",1,1,0,0,0,1,0,1,"in mL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65396035015752
4244,1758556,"KENZOKI","Skincare",3.5,7,397,71,71,"True",1,1,0,0,0,1,0,1,"in mL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26267987704132
4245,1758549,"KENZOKI","Face",3,4,412,82,82,"True",1,1,0,0,0,1,0,1,"in mL",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40671924726425
4246,2031227,"KENZOKI","Skincare",1,1,182,45,45,"True",1,0,0,0,0,1,1,1,"in mL",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666248977032
4247,2325157,"Kérastase","Haircare",4,19,4000,51,51,"False",0,0,0,0,0,1,1,1,"in mL",90,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3.93182563272433
4248,2325140,"Kérastase","Haircare",3,7,1700,37,37,"False",0,0,0,0,0,1,1,1,"in mL",150,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3.61091791264422
4249,2325132,"Kérastase","Haircare",5,3,1500,62,62,"False",0,0,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4.12713438504509
4250,2325124,"Kérastase","Haircare",4.5,45,1500,40,40,"False",0,0,0,0,0,1,1,1,"in mL",200,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3.68887945411394
4251,2325116,"Kérastase","Haircare",3,5,854,35,35,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,3.55534806148941
4252,2325108,"Kérastase","Haircare",4.5,41,1100,35,35,"False",0,0,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.55534806148941
4253,2201002,"Kérastase","Haircare",4.5,111,19400,55,55,"False",0,0,0,0,0,1,1,1,"in mL",90,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.00733318523247
4254,2126985,"Kérastase","Haircare",4.5,189,26200,50,50,"True",0,1,0,0,0,1,1,0,"",NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91202300542815
4255,2201044,"Kérastase","Haircare",4,92,11500,35,35,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.55534806148941
4256,2201036,"Kérastase","Haircare",4.5,37,7200,40,40,"False",0,0,0,0,0,1,1,1,"in mL",250,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3.68887945411394
4257,2127363,"Kérastase","Haircare",4.5,99,10600,34,34,"True",0,1,0,0,0,1,1,1,"in mL",200,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.52636052461616
4258,2127306,"Kérastase","Haircare",4,70,10100,51,51,"True",0,1,0,0,0,1,1,1,"in mL",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93182563272433
4259,2127488,"Kérastase","Haircare",4,35,7500,35,35,"True",1,1,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3.55534806148941
4260,2127355,"Kérastase","Haircare",4,90,10400,31,31,"False",0,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515
4261,2126894,"Kérastase","Haircare",4.5,69,9000,37,37,"True",0,1,0,0,0,1,1,0,"",NA,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.61091791264422
4262,2127389,"Kérastase","Haircare",4.5,111,11500,37,37,"True",0,1,0,0,0,1,1,0,"",NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.61091791264422
4263,2127025,"Kérastase","Haircare",4,43,4800,40,40,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394
4264,2127421,"Kérastase","Haircare",4.5,58,9800,37,37,"True",0,1,0,0,0,1,1,1,"in mL",30,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.61091791264422
4265,2127009,"Kérastase","Haircare",4.5,75,8100,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.55534806148941
4266,2126860,"Kérastase","Haircare",4,71,3300,34,34,"True",0,1,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3.52636052461616
4267,2127496,"Kérastase","Haircare",4,10,4200,40,40,"True",1,1,0,0,0,1,1,1,"in mL",200,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887945411394
4268,2201028,"Kérastase","Haircare",4,61,7800,62,62,"False",0,0,0,0,0,1,1,1,"in mL",200,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4.12713438504509
4269,2127439,"Kérastase","Haircare",4,45,7400,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3.55534806148941
4270,2126845,"Kérastase","Haircare",3.5,40,2900,31,31,"True",0,1,0,0,0,1,1,0,"",NA,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.43398720448515
4271,2201051,"Kérastase","Haircare",4,30,4900,35,35,"False",0,0,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.55534806148941
4272,2127371,"Kérastase","Haircare",4.5,30,7200,56,56,"False",0,0,0,0,0,1,1,0,"",NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.02535169073515
4273,2127447,"Kérastase","Haircare",3.5,19,4500,40,40,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.68887945411394
4274,2353563,"Kérastase","Haircare",4.5,33,386,36,36,"False",0,0,0,0,0,1,1,0,"",NA,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.58351893845611
4275,2126910,"Kérastase","Haircare",4.5,10,2800,31,31,"True",1,1,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515
4276,2126936,"Kérastase","Haircare",4.5,20,4600,56,56,"True",1,1,0,0,0,1,1,1,"in mL",200,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.02535169073515
4277,2249993,"Kérastase","Haircare",4,25,8900,24,24,"True",0,1,0,0,0,1,1,0,"",NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383034795
4278,2126928,"Kérastase","Haircare",4,12,2100,34,34,"True",1,1,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.52636052461616
4279,2250058,"Kérastase","Haircare",4.5,11,2900,37,37,"False",0,0,0,0,0,1,1,1,"in mL",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422
4280,2127413,"Kérastase","Haircare",4,15,3100,62,62,"True",0,1,0,0,0,1,1,1,"in mL",200,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,4.12713438504509
4281,2127462,"Kérastase","Haircare",4,11,5700,51,51,"False",0,0,0,0,0,1,1,1,"in mL",50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.93182563272433
4282,2249944,"Kérastase","Haircare",5,6,1300,62,62,"False",0,0,0,0,0,1,1,1,"in mL",200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509
4283,2127314,"Kérastase","Haircare",4,40,3700,31,31,"True",0,1,0,0,0,1,1,1,"in mL",250,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,3.43398720448515
4284,2127348,"Kérastase","Haircare",4.5,18,3700,56,56,"True",0,1,0,0,0,1,1,1,"in mL",200,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.02535169073515
4285,2249936,"Kérastase","Haircare",5,4,1200,35,35,"False",0,0,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55534806148941
4286,2127058,"Kérastase","Haircare",4.5,60,6000,37,37,"True",0,1,0,0,0,1,1,0,"",NA,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.61091791264422
4287,2127330,"Kérastase","Haircare",3,34,2300,34,34,"True",0,1,0,0,0,1,1,1,"in mL",200,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.52636052461616
4288,2267706,"Kérastase","Haircare",5,48,1500,50,50,"False",0,0,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3.91202300542815
4289,2126852,"Kérastase","Haircare",4,71,2800,31,31,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.43398720448515
4290,2127041,"Kérastase","Haircare",4.5,50,6300,37,37,"True",0,1,0,0,0,1,1,1,"in mL",150,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,3.61091791264422
4291,2201010,"Kérastase","Haircare",4.5,45,7200,37,37,"False",0,0,0,0,0,1,1,1,"in mL",150,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,3.61091791264422
4292,2267730,"Kérastase","Sets",4.5,7,4400,50,67,"True",0,1,1,0,0,1,1,0,"",NA,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3.91202300542815
4293,2127033,"Kérastase","Haircare",4.5,17,3200,62,62,"True",0,1,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509
4294,2127322,"Kérastase","Haircare",4,11,2600,31,31,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,3.43398720448515
4295,2127546,"Kérastase","Haircare",4,6,2700,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.55534806148941
4296,2126886,"Kérastase","Haircare",4.5,11,3100,56,56,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4.02535169073515
4297,2267698,"Kérastase","Haircare",4.5,32,942,50,50,"False",0,0,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.91202300542815
4298,2126878,"Kérastase","Haircare",4,26,3800,56,56,"True",1,1,0,0,0,1,1,1,"in mL",200,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.02535169073515
4299,2267722,"Kérastase","Sets",4.5,6,2700,38,51,"True",1,0,1,0,0,1,1,0,"",NA,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3.63758615972639
4300,2127454,"Kérastase","Haircare",4,6,2100,62,62,"True",0,1,0,0,0,1,1,1,"in mL",200,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.12713438504509
4301,2127397,"Kérastase","Haircare",4.5,12,2300,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3.55534806148941
4302,2127645,"Kérastase","Haircare",4.5,39,3600,37,37,"True",0,1,0,0,0,1,1,0,"",NA,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,3.61091791264422
4303,2126977,"Kérastase","Haircare",4,12,1300,40,40,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,3.68887945411394
4304,2127520,"Kérastase","Haircare",3.5,3,792,35,35,"True",1,1,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3.55534806148941
4305,2127553,"Kérastase","Haircare",3.5,46,4000,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.55534806148941
4306,2249977,"Kérastase","Haircare",3.5,7,2700,18,18,"False",0,0,0,0,0,1,1,0,"",NA,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.89037175789616
4307,2249985,"Kérastase","Haircare",4,6,4000,18,18,"False",0,0,0,0,0,1,1,0,"",NA,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.89037175789616
4308,2127405,"Kérastase","Haircare",4.5,12,1900,40,40,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,3.68887945411394
4309,2249951,"Kérastase","Haircare",5,4,1500,37,37,"False",0,0,0,0,0,1,1,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61091791264422
4310,2127504,"Kérastase","Haircare",3,4,1400,37,37,"True",0,1,0,0,0,1,1,1,"in grams",142,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,3.61091791264422
4311,2333037,"Kérastase","Haircare",2,1,773,21,21,"True",1,0,0,0,0,1,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342
4312,2127512,"Kérastase","Haircare",4,5,2400,62,62,"True",1,1,0,0,0,1,1,1,"in mL",200,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,4.12713438504509
4313,2127066,"Kérastase","Haircare",4.5,16,1500,48,48,"True",1,1,0,0,0,1,1,1,"in mL",400,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.87120101090789
4314,2127090,"Kérastase","Haircare",3,9,2100,32,32,"True",1,1,0,0,0,1,1,1,"in mL",150,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.46573590279973
4315,2267714,"Kérastase","Sets",3.5,2,2500,45,60,"True",1,0,1,0,0,1,1,0,"",NA,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3.80666248977032
4316,2354934,"Kérastase","Haircare",0,0,321,19,19,"True",1,0,0,0,0,1,1,0,"",NA,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.94443897916644
4317,2127637,"Kérastase","Haircare",4.5,7,1000,30,30,"True",0,1,0,0,0,1,1,1,"in grams",249,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.40119738166216
4318,2126944,"Kérastase","Haircare",4.5,12,1800,37,37,"True",1,1,0,0,0,1,1,1,"in mL",150,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.61091791264422
4319,2127603,"Kérastase","Haircare",4,16,1800,29,29,"True",0,1,0,0,0,1,1,1,"in grams",193,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3.36729582998647
4320,2126951,"Kérastase","Haircare",3,14,1400,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,3.55534806148941
4321,2250025,"Kérastase","Haircare",4.5,2,1400,26,26,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148
4322,2126787,"Kérastase","Haircare",4,52,1200,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3.55534806148941
4323,2127595,"Kérastase","Haircare",3.5,8,1200,29,29,"True",0,1,0,0,0,1,1,1,"in grams",132,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,3.36729582998647
4324,2126969,"Kérastase","Haircare",4,14,3100,62,62,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4.12713438504509
4325,2127561,"Kérastase","Haircare",4,14,1600,35,35,"True",0,1,0,0,0,1,1,1,"in mL",250,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.55534806148941
4326,2127652,"Kérastase","Haircare",4.5,7,1700,37,37,"True",0,1,0,0,0,1,1,1,"in mL",125,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,3.61091791264422
4327,2250033,"Kérastase","Haircare",3.5,3,679,20,20,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.99573227355399
4328,2250033,"Kérastase","Haircare",3.5,3,679,20,20,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.99573227355399
4329,2250041,"Kérastase","Haircare",5,2,1700,22,22,"True",1,0,0,0,0,1,1,0,"",NA,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.09104245335832
4330,2126795,"Kérastase","Haircare",4,36,840,40,40,"True",0,1,0,0,0,1,1,1,"in mL",200,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.68887945411394
4331,2127660,"Kérastase","Haircare",4,5,459,30,30,"True",1,0,0,0,0,1,1,1,"in mL",300,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.40119738166216
4332,2127629,"Kérastase","Haircare",0,0,541,30,30,"True",0,1,0,0,0,1,1,1,"in grams",249,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.40119738166216
4333,2250009,"Kérastase","Haircare",1,1,510,17,17,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622
4334,2149318,"Kérastase","Sets",3,4,2000,50,50,"True",1,0,1,0,0,1,1,0,"",NA,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3.91202300542815
4335,2333029,"Kérastase","Haircare",0,0,0,17,17,"True",1,0,0,0,0,1,0,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83321334405622
4336,2250017,"Kérastase","Haircare",0,0,551,19,19,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2.94443897916644
4337,2127579,"Kérastase","Haircare",3.5,8,958,62,62,"True",0,1,0,0,0,1,1,1,"in mL",200,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.12713438504509
4338,2126829,"Kérastase","Haircare",4.5,40,1200,37,37,"True",0,1,0,0,0,1,1,1,"in mL",150,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.61091791264422
4339,2145910,"Kérastase","Haircare",5,1,1000,38.5,38.5,"True",1,0,0,0,0,1,1,1,"in mL",10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.65065824129374
4340,2307163,"Kérastase","Haircare",0,0,642,22,22,"True",1,0,0,0,0,1,1,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09104245335832
4341,2249969,"Kérastase","Haircare",0,0,998,21,21,"True",1,0,0,0,0,1,1,0,"",NA,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,3.04452243772342
4342,2250033,"Kérastase","Haircare",0,0,483,20,20,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.99573227355399
4343,2250033,"Kérastase","Haircare",0,0,483,20,20,"True",1,0,0,0,0,1,1,0,"",NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2.99573227355399
4344,2126993,"Kérastase","Haircare",3.5,8,1800,50,50,"True",0,1,0,0,0,1,1,1,"in mL",100,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,3.91202300542815
4345,1697440,"KEVYN AUCOIN","Makeup",4,552,72300,48,48,"False",0,0,0,0,0,1,1,1,"in grams",18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.87120101090789
4346,1109404,"KEVYN AUCOIN","Tools",4.5,410,25900,21,21,"False",0,0,0,0,0,1,1,0,"",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04452243772342
4347,1697275,"KEVYN AUCOIN","Makeup",4.5,736,71700,44,44,"False",0,0,0,0,0,1,1,1,"in grams",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78418963391826
4348,1067792,"KEVYN AUCOIN","Misc",4,141,5600,28,28,"False",0,0,0,0,0,1,1,1,"in oz, calc in mL",5.32323,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3322045101752
4349,2266575,"KEVYN AUCOIN","Misc",3.5,108,12800,52,52,"False",0,0,0,0,0,1,1,1,"in oz, calc in mL",20.70145,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.95124371858143
4350,1869734,"KEVYN AUCOIN","Misc",4.5,195,15100,58,58,"False",0,0,0,0,0,1,1,1,"in mL",28,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,4.06044301054642
4351,2217008,"KEVYN AUCOIN","Makeup",3.5,90,13900,32,32,"False",0,0,0,0,0,1,0,1,"in mL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46573590279973
4352,1871862,"KEVYN AUCOIN","Makeup",4.5,235,36400,25,25,"True",0,1,0,0,0,1,1,1,"in grams",2.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.2188758248682
4353,2067676,"KEVYN AUCOIN","Makeup",4.5,40,13400,38,38,"False",0,0,0,0,0,1,1,1,"in grams",6.8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.63758615972639
4354,2187144,"KEVYN AUCOIN","Face",4,15,11000,46,46,"False",0,0,0,0,0,1,1,1,"in grams",2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.8286413964891
4355,1110055,"KEVYN AUCOIN","Makeup",4.5,75,5500,26,26,"False",0,0,0,0,0,1,1,1,"in grams",0.085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148
4356,2124030,"KEVYN AUCOIN","Makeup",4.5,64,13000,59,59,"False",0,0,0,0,0,1,1,0,"",NA,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.07753744390572
4357,1821669,"KEVYN AUCOIN","Face",4.5,29,12000,35,35,"True",1,0,0,0,0,1,1,1,"in grams",3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.55534806148941
4358,2217057,"KEVYN AUCOIN","Misc",4.5,91,16300,38,38,"False",0,0,0,0,0,1,0,1,"in grams",6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639
4359,2217032,"KEVYN AUCOIN","Face",4.5,48,5200,26,26,"False",0,0,0,0,0,1,0,1,"in mL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25809653802148
